"comic_id","comic_name","comic_writer","comic_artist","comic_publication_date","comic_cover_img","comic_volume_id","comic_inventory_id"
1591,"""Deathstroke (Volume 4) #31""","""Christopher Priest""","""Robson Rocha""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f1/Deathstroke_Vol_4_31.jpg/revision/latest?cb=20180502075235",,
1592,"""Deathstroke (Volume 4) #32""","""Christopher Priest""","""Robson Rocha""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/06/Deathstroke_Vol_4_32.jpg/revision/latest?cb=20180606102809",,
1593,"""Deathstroke (Volume 4) #33""","""Christopher Priest""","""Robson Rocha""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/84/Deathstroke_Vol_4_33.jpg/revision/latest?cb=20180704084846",,
1594,"""Deathstroke (Volume 4) #34""","""Christopher Priest""","""Robson Rocha""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Deathstroke_Vol_4_34.jpg/revision/latest?cb=20180802185511",,
1595,"""Deathstroke (Volume 4) #35""","""Christopher Priest""","""Robson Rocha""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6f/Deathstroke_Vol_4_35.jpg/revision/latest?cb=20180909161301",,
1596,"""Deathstroke (Volume 4) #36""","""Christopher Priest""","""Tyler Kirkham""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Deathstroke_Vol_4_36.jpg/revision/latest?cb=20181008170810",,
1597,"""Detective Comics #0""","""EC Stoner""","""Vincent Sullivan""","""March  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Detective_Comics_1.jpg/revision/latest?cb=20130119231308",,
1598,"""Detective Comics #1""","""Jerry Siegel""","""Creig Flessel""","""April  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fa/Detective_Comics_2.jpg/revision/latest?cb=20130119235425",,
1599,"""Detective Comics #2""","""Creig Flessel""","""Creig Flessel""","""May  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b4/Detective_Comics_3.jpg/revision/latest?cb=20081220161940",,
1600,"""Detective Comics #3""","""Gardner Fox""","""Creig Flessel""","""June  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/dd/Detective_Comics_4.jpg/revision/latest?cb=20081220161941",,
1601,"""Detective Comics #4""","""Jerry Siegel""","""Creig Flessel""","""July  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/00/Detective_Comics_5.jpg/revision/latest?cb=20081220161942",,
1602,"""Detective Comics #5""","""Creig Flessel""","""Creig Flessel""","""August  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8e/Detective_Comics_6.jpg/revision/latest?cb=20081220161943",,
1603,"""Detective Comics #6""","""Jerry Siegel""","""Creig Flessel""","""September  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/74/Detective_Comics_7.jpg/revision/latest?cb=20081220162029",,
1604,"""Detective Comics #7""","""Gardner Fox""","""Creig Flessel""","""October  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Detective_Comics_8.jpg/revision/latest?cb=20081220162030",,
1605,"""Detective Comics #8""","""Gardner Fox""","""Creig Flessel""","""November  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ab/Detective_Comics_9.jpg/revision/latest?cb=20081220162032",,
1606,"""Detective Comics #9""","""Gardner Fox""","""Creig Flessel""","""December  1937""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/48/Detective_Comics_10.jpg/revision/latest?cb=20081220162033",,
1607,"""Detective Comics #10""","""Gardner Fox""","""Creig Flessel""","""January  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Detective_Comics_11.jpg/revision/latest?cb=20081220162033",,
1608,"""Detective Comics #11""","""Gardner Fox""","""Creig Flessel""","""February  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Detective_Comics_12.jpg/revision/latest?cb=20081220162122",,
1609,"""Detective Comics #12""","""Gardner Fox""","""Creig Flessel""","""March  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/aa/Detective_Comics_13.jpg/revision/latest?cb=20081220162124",,
1610,"""Detective Comics #13""","""Gardner Fox""","""Creig Flessel""","""April  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f7/Detective_Comics_14.jpg/revision/latest?cb=20081220162125",,
1611,"""Detective Comics #14""","""Gardner Fox""","""Creig Flessel""","""May  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/66/Detective_Comics_15.jpg/revision/latest?cb=20081220162126",,
1612,"""Detective Comics #15""","""Gardner Fox""","""Creig Flessel""","""June  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8f/Detective_Comics_16.jpg/revision/latest?cb=20081220162127",,
1613,"""Detective Comics #16""","""Gardner Fox""","""Creig Flessel""","""July  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/97/Detective_Comics_17.jpg/revision/latest?cb=20081220162212",,
1614,"""Detective Comics #17""","""Gardner Fox""","""Creig Flessel""","""August  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/Detective_Comics_18.jpg/revision/latest?cb=20081220162214",,
1615,"""Detective Comics #18""","""Gardner Fox""","""Creig Flessel""","""September  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Detective_Comics_19.jpg/revision/latest?cb=20081220162214",,
1616,"""Detective Comics #19""","""Gardner Fox""","""Leo O'Mealia""","""October  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6e/Detective_Comics_20.jpg/revision/latest?cb=20071230031208",,
1617,"""Detective Comics #20""","""Gardner Fox""","""Leo O'Mealia""","""November  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Detective_Comics_21.jpg/revision/latest?cb=20071230032226",,
1618,"""Detective Comics #21""","""Jerry Siegel""","""Jim Chambers""","""December  1938""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/Detective_Comics_22.jpg/revision/latest?cb=20071230035012",,
1619,"""Detective Comics #22""","""Gardner Fox""","""Fred Guardineer""","""January  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/55/Detective_Comics_23.jpg/revision/latest?cb=20071230151226",,
1620,"""Detective Comics #23""","""Gardner Fox""","""Fred Guardineer""","""February  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/27/Detective_Comics_24.jpg/revision/latest?cb=20081220162302",,
1621,"""Detective Comics #24""","""Gardner Fox""","""Fred Guardineer""","""March  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1b/Detective_Comics_25.jpg/revision/latest?cb=20081220162303",,
1622,"""Detective Comics #25""","""Jerry Siegel""","""Fred Guardineer""","""April  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/31/Detective_Comics_26.jpg/revision/latest?cb=20081220162304",,
1623,"""Detective Comics #26""","""Bill Finger""","""Bob Kane""","""May  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Detective_Comics_27.jpg/revision/latest?cb=20140906210315",,
1624,"""Detective Comics #27""","""Bill Finger""","""Fred Guardineer""","""June  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f2/Detective_Comics_28.jpg/revision/latest?cb=20170422211437",,
1625,"""Detective Comics #28""","""Gardner Fox""","""Bob Kane""","""July  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/07/Detective_Comics_29.jpg/revision/latest?cb=20060513004857",,
1626,"""Detective Comics #29""","""Gardner Fox""","""Fred Guardineer""","""August  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/Detective_Comics_30.jpg/revision/latest?cb=20060513004915",,
1627,"""Detective Comics #30""","""Gardner Fox""","""Bob Kane""","""September  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/Detective_Comics_31.jpg/revision/latest?cb=20170422214429",,
1628,"""Detective Comics #31""","""Gardner Fox""","""Fred Guardineer""","""October  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/Detective_Comics_Vol_1_32.jpg/revision/latest?cb=20170116013136",,
1629,"""Detective Comics #32""","""Bill Finger""","""Bob Kane""","""November  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b8/Detective_Comics_33.jpg/revision/latest?cb=20070305230856",,
1630,"""Detective Comics #33""","""Gardner Fox""","""Creig Flessel""","""December  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/de/Detective_Comics_34.jpg/revision/latest?cb=20080704141406",,
1631,"""Detective Comics #34""","""Bill Finger""","""Bob Kane""","""January  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6e/Detective_Comics_35.jpg/revision/latest?cb=20080704161845",,
1632,"""Detective Comics #35""","""Bill Finger""","""Bob Kane""","""February  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/55/Detective_Comics_36.jpg/revision/latest?cb=20080529153128",,
1633,"""Detective Comics #36""","""Bill Finger""","""Bob Kane""","""March  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/27/Detective_Comics_37.jpg/revision/latest?cb=20081129133247",,
1634,"""Detective Comics #37""","""Bill Finger""","""Bob Kane""","""April  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/4e/DetectiveComic38.jpg/revision/latest?cb=20080116110103",,
1635,"""Detective Comics #38""","""Bill Finger""","""Bob Kane""","""May  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/39/Detective_Comics_39.jpg/revision/latest?cb=20070522153710",,
1636,"""Detective Comics #39""","""Bill Finger""","""Bob Kane""","""June  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/10/Detective_Comics_40.jpg/revision/latest?cb=20070514124836",,
1637,"""Detective Comics #40""","""Bill Finger""","""Bob Kane""","""July  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/67/Detective_Comics_41.jpg/revision/latest?cb=20070522163524",,
1638,"""Detective Comics #41""","""Bill Finger""","""Bob Kane""","""August  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/62/Detective_Comics_42.jpg/revision/latest?cb=20081129134557",,
1639,"""Detective Comics #42""","""Bill Finger""","""Bob Kane""","""September  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/88/Detective_Comics_43.jpg/revision/latest?cb=20081129134505",,
1640,"""Detective Comics #43""","""Bill Finger""","""Bob Kane""","""October  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/Detective_Comics_44.jpg/revision/latest?cb=20081129134403",,
1641,"""Detective Comics #44""","""Bill Finger""","""Bob Kane""","""November  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e8/Detective_Comics_45.jpg/revision/latest?cb=20081129134301",,
1642,"""Detective Comics #45""","""Bill Finger""","""Bob Kane""","""December  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f3/Detective_Comics_46.jpg/revision/latest?cb=20160110024026",,
1643,"""Detective Comics #46""","""Bill Finger""","""Bob Kane""","""January  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/Detective_Comics_47.jpg/revision/latest?cb=20081129134112",,
1644,"""Detective Comics #47""","""Bill Finger""","""Bob Kane""","""February  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Detective_Comics_48.jpg/revision/latest?cb=20081129134016",,
1645,"""Detective Comics #48""","""Bill Finger""","""Bob Kane""","""March  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0e/Detective_Comics_49.jpg/revision/latest?cb=20081129133920",,
1646,"""Detective Comics #49""","""Bill Finger""","""Bob Kane""","""April  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/86/Detective_Comics_50.jpg/revision/latest?cb=20081129133827",,
1647,"""Detective Comics #50""","""Bill Finger""","""Bob Kane""","""May  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/79/Detective_Comics_51.jpg/revision/latest?cb=20081129144518",,
1648,"""Doom Patrol (Volume 6) #1""","""Gerard Way""","""Nick Derington""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Doom_Patrol_Vol_6_1A.jpg/revision/latest?cb=20160914224337",,
1649,"""Doom Patrol (Volume 6) #2""","""Gerard Way""","""Nick Derington""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/4b/Doom_Patrol_Vol_6_2.jpg/revision/latest?cb=20161013235149",,
1650,"""Doom Patrol (Volume 6) #3""","""Gerard Way""","""Nick Derington""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e3/Doom_Patrol_Vol_6_3.jpg/revision/latest?cb=20161112161315",,
1651,"""Doom Patrol (Volume 6) #4""","""Gerard Way""","""Nick Derington""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fe/Doom_Patrol_Vol_6_4.jpg/revision/latest?cb=20170126215939",,
1652,"""Doom Patrol (Volume 6) #5""","""Gerard Way""","""Nick Derington""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/43/Doom_Patrol_Vol_6_5.jpg/revision/latest?cb=20170324005519",,
1653,"""Doom Patrol (Volume 6) #6""","""Gerard Way""","""Nick Derington""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2e/Doom_Patrol_Vol_6_6.jpg/revision/latest?cb=20170529151635",,
1654,"""Doom Patrol (Volume 6) #7""","""Gerard Way""","""Michael Allred""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/40/Doom_Patrol_Vol_6_7.jpg/revision/latest?cb=20170726110925",,
1655,"""Doom Patrol (Volume 6) #8""","""Gerard Way""","""Nick Derington""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Doom_Patrol_Vol_6_8.jpg/revision/latest?cb=20170906083257",,
1656,"""Doom Patrol (Volume 6) #9""","""Gerard Way""","""Nick Derington""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/af/Doom_Patrol_Vol_6_9.jpg/revision/latest?cb=20171122131851",,
1657,"""Doom Patrol (Volume 6) #10""","""Gerard Way""","""Nick Derington""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ab/Doom_Patrol_Vol_6_10.jpg/revision/latest?cb=20180124170635",,
1658,"""Doom Patrol (Volume 6) #11""","""Gerard Way""","""Nick Derington""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7c/Doom_Patrol_Vol_6_11.jpg/revision/latest?cb=20180425124800",,
1659,"""Doom Patrol (Volume 6) #12""","""Gerard Way""","""Nick Derington""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8a/Doom_Patrol_Vol_6_12.jpg/revision/latest?cb=20181031141114",,
1660,"""Doomsday Clock #1""","""Geoff Johns""","""Gary Frank""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/17/Doomsday_Clock_Vol_1_1.jpg/revision/latest?cb=20171115021704",,
1661,"""Doomsday Clock #2""","""Geoff Johns""","""Gary Frank""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/17/Doomsday_Clock_Vol_1_2.jpg/revision/latest?cb=20171227092707",,
1662,"""Doomsday Clock #3""","""Geoff Johns""","""Gary Frank""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/43/Doomsday_Clock_Vol_1_3.jpg/revision/latest?cb=20180124094106",,
1663,"""Doomsday Clock #4""","""Geoff Johns""","""Gary Frank""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/08/Doomsday_Clock_Vol_1_4.jpg/revision/latest?cb=20180328101139",,
1664,"""Doomsday Clock #5""","""Geoff Johns""","""Gary Frank""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b0/Doomsday_Clock_Vol_1_5.jpg/revision/latest?cb=20180530095147",,
1665,"""Doomsday Clock #6""","""Geoff Johns""","""Gary Frank""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/26/Doomsday_Clock_Vol_1_6.jpg/revision/latest?cb=20180725141711",,
1666,"""Doomsday Clock #7""","""Geoff Johns""","""Gary Frank""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Doomsday_Clock_Vol_1_7.jpg/revision/latest?cb=20180926212145",,
1667,"""Doomsday Clock #8""","null","null","null","null",,
1668,"""Doomsday Clock #9""","null","null","null","null",,
1669,"""Doomsday Clock #10""","null","null","null","null",,
1670,"""Doomsday Clock #11""","null","null","null","null",,
1671,"""Doomsday Clock #12""","null","null","null","null",,
1672,"""The Dreaming #1""","""Simon Spurrier""","""Jae Lee""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/92/The_Dreaming_Vol_1_1.jpg/revision/latest?cb=20180905170308",,
1673,"""The Dreaming #2""","""Simon Spurrier""","""Jae Lee""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/The_Dreaming_Vol_1_2.jpg/revision/latest?cb=20181003201509",,
1674,"""The Flash (Volume 5) #1""","""Joshua Williamson""","""Karl Kerschl""","""August  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b7/The_Flash_Vol_5_1.jpg/revision/latest?cb=20160623185437",,
1675,"""The Flash (Volume 5) #2""","""Joshua Williamson""","""Karl Kerschl""","""September  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c1/The_Flash_Vol_5_2.jpg/revision/latest?cb=20160714015257",,
1676,"""The Flash (Volume 5) #3""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/The_Flash_Vol_5_3.jpg/revision/latest?cb=20160727162709",,
1677,"""The Flash (Volume 5) #4""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/af/The_Flash_Vol_5_4.jpg/revision/latest?cb=20160803142700",,
1678,"""The Flash (Volume 5) #5""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6c/The_Flash_Vol_5_5.jpg/revision/latest?cb=20160830215244",,
1679,"""The Flash (Volume 5) #6""","""Joshua Williamson""","""Carmine Di Giandomenico""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/90/The_Flash_Vol_5_6.jpg/revision/latest?cb=20160921153440",,
1680,"""The Flash (Volume 5) #7""","""Joshua Williamson""","""Carmine Di Giandomenico""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/64/The_Flash_Vol_5_7.jpg/revision/latest?cb=20160928155928",,
1681,"""The Flash (Volume 5) #8""","""Joshua Williamson""","""Carmine Di Giandomenico""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9e/The_Flash_Vol_5_8.jpg/revision/latest?cb=20161010200148",,
1682,"""The Flash (Volume 5) #9""","""Joshua Williamson""","""Carmine Di Giandomenico""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/The_Flash_Vol_5_9.jpg/revision/latest?cb=20161025233030",,
1683,"""The Flash (Volume 5) #10""","""Joshua Williamson""","""Carmine Di Giandomenico""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8c/The_Flash_Vol_5_10.jpg/revision/latest?cb=20161107225700",,
1684,"""The Flash (Volume 5) #11""","""Joshua Williamson""","""Carmine Di Giandomenico""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6a/The_Flash_Vol_5_11.jpg/revision/latest?cb=20161122124757",,
1685,"""The Flash (Volume 5) #12""","""Joshua Williamson""","""Carmine Di Giandomenico""","""February  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/33/The_Flash_Vol_5_12.jpg/revision/latest?cb=20161213230208",,
1686,"""The Flash (Volume 5) #13""","""Joshua Williamson""","""Carmine Di Giandomenico""","""February  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/The_Flash_Vol_5_13.jpg/revision/latest?cb=20161226092333",,
1687,"""The Flash (Volume 5) #14""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a9/The_Flash_Vol_5_14.jpg/revision/latest?cb=20170111042151",,
1688,"""The Flash (Volume 5) #15""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f7/The_Flash_Vol_5_15.jpg/revision/latest?cb=20170123152412",,
1689,"""The Flash (Volume 5) #16""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ce/The_Flash_Vol_5_16.jpg/revision/latest?cb=20170207091620",,
1690,"""The Flash (Volume 5) #17""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/The_Flash_Vol_5_17.jpg/revision/latest?cb=20170220035547",,
1691,"""The Flash (Volume 5) #18""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/The_Flash_Vol_5_18.jpg/revision/latest?cb=20170307100555",,
1692,"""The Flash (Volume 5) #19""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/47/The_Flash_Vol_5_19.jpg/revision/latest?cb=20170321023056",,
1693,"""The Flash (Volume 5) #20""","""Joshua Williamson""","""Carmine Di Giandomenico""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/The_Flash_Vol_5_20.jpg/revision/latest?cb=20170412022302",,
1694,"""The Flash (Volume 5) #21""","""Joshua Williamson""","""Jason Fabok""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a6/The_Flash_Vol_5_21.jpg/revision/latest?cb=20170426031833",,
1695,"""The Flash (Volume 5) #22""","""Joshua Williamson""","""Jason Fabok""","""July  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1d/The_Flash_Vol_5_22.jpg/revision/latest?cb=20170517023303",,
1696,"""The Flash (Volume 5) #23""","""Joshua Williamson""","""Carmine Di Giandomenico""","""July  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/The_Flash_Vol_5_23.jpg/revision/latest?cb=20170531030744",,
1697,"""The Flash (Volume 5) #24""","""Joshua Williamson""","""Carmine Di Giandomenico""","""August  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/69/The_Flash_Vol_5_24.jpg/revision/latest?cb=20170614045152",,
1698,"""The Flash (Volume 5) #25""","""Joshua Williamson""","""Carmine Di Giandomenico""","""August  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c7/The_Flash_Vol_5_25.jpg/revision/latest?cb=20170628052121",,
1699,"""The Flash (Volume 5) #26""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fc/The_Flash_Vol_5_26.jpg/revision/latest?cb=20170712082726",,
1700,"""The Flash (Volume 5) #27""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/The_Flash_Vol_5_27.jpg/revision/latest?cb=20170726100806",,
1701,"""The Flash (Volume 5) #28""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/44/The_Flash_Vol_5_28.jpg/revision/latest?cb=20170809095737",,
1702,"""The Flash (Volume 5) #29""","""Joshua Williamson""","""Neil Googe""","""October  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/10/The_Flash_Vol_5_29.jpg/revision/latest?cb=20170823201402",,
1703,"""The Flash (Volume 5) #30""","""Joshua Williamson""","""Neil Googe""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7a/The_Flash_Vol_5_30.jpg/revision/latest?cb=20170913085429",,
1704,"""The Flash (Volume 5) #31""","""Joshua Williamson""","""Neil Googe""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/de/The_Flash_Vol_5_31.jpg/revision/latest?cb=20170927094331",,
1705,"""The Flash (Volume 5) #32""","""Joshua Williamson""","""Kelley Jones""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/The_Flash_Vol_5_32.jpg/revision/latest?cb=20171011153559",,
1706,"""The Flash (Volume 5) #33""","""Joshua Williamson""","""Ethan Van Sciver""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/The_Flash_Vol_5_33.jpg/revision/latest?cb=20171025074623",,
1707,"""The Flash (Volume 5) #34""","""Joshua Williamson""","""Neil Googe""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2f/The_Flash_Vol_5_34.jpg/revision/latest?cb=20171108105818",,
1708,"""The Flash (Volume 5) #35""","""Joshua Williamson""","""Neil Googe""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ca/The_Flash_Vol_5_35.jpg/revision/latest?cb=20171122093206",,
1926,"""Injustice 2 #19""","null","null","null","null",,
1709,"""The Flash (Volume 5) #36""","""Joshua Williamson""","""Barry Kitson""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f1/The_Flash_Vol_5_36.jpg/revision/latest?cb=20171213103404",,
1710,"""The Flash (Volume 5) #37""","""Joshua Williamson""","""Barry Kitson""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/dd/The_Flash_Vol_5_37.jpg/revision/latest?cb=20171227114324",,
1711,"""The Flash (Volume 5) #38""","""Joshua Williamson""","""Barry Kitson""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/The_Flash_Vol_5_38.jpg/revision/latest?cb=20180110113146",,
1712,"""The Flash (Volume 5) #39""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cb/The_Flash_Vol_5_39.jpg/revision/latest?cb=20180124105321",,
1713,"""The Flash (Volume 5) #40""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cd/The_Flash_Vol_5_40.jpg/revision/latest?cb=20180214110744",,
1714,"""The Flash (Volume 5) #41""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1e/The_Flash_Vol_5_41.jpg/revision/latest?cb=20180228104009",,
1715,"""The Flash (Volume 5) #42""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/ef/The_Flash_Vol_5_42.jpg/revision/latest?cb=20180314090832",,
1716,"""The Flash (Volume 5) #43""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0c/The_Flash_Vol_5_43.jpg/revision/latest?cb=20180328124208",,
1717,"""The Flash (Volume 5) #44""","""Joshua Williamson""","""Carmine Di Giandomenico""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f2/The_Flash_Vol_5_44.jpg/revision/latest?cb=20180411100045",,
1718,"""The Flash (Volume 5) #45""","""Joshua Williamson""","""Barry Kitson""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2f/The_Flash_Vol_5_45.jpg/revision/latest?cb=20180425111139",,
1719,"""The Flash (Volume 5) #46""","""Joshua Williamson""","""Dan Panosian""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8d/The_Flash_Vol_5_46.jpg/revision/latest?cb=20180509113648",,
